simulation,clone id,clone fitness,"birth, death rates",clone proportion,clone size
682,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04992933336795079,6105807
685,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,12
686,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,10
691,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
696,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
700,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
708,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5588177907483299,77887832
708,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.44118220925167007,61491825
715,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
717,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3014302172646065,44874982
717,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26169352396985807,38959240
717,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26986849610308505,40176277
717,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16700776266245038,24863036
720,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
734,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
743,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2879720593482282,35277053
743,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.45930378147063683,56265472
743,AAAAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25272415918113494,30959127
749,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29228769701418067,30304325
749,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.007449581564035488,772371
749,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06400012430581573,6635519
749,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21343001846367676,22128378
749,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2494312994462961,25860983
749,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17340127920599524,17978207
757,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,139379657
763,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,10
765,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10274316576994967,11187740
765,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.46266457736014216,50379711
765,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.43459225686990816,47322906
769,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,14
775,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3596286425245693,48950114
775,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.48972157284730283,66657446
775,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1506497846281279,20505386
777,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
785,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.41461566516778015,63206707
785,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5853843348322199,89239793
788,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10388432849868741,11219484
788,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04641215267728246,5012502
788,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16039109489247635,17322202
788,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08897163062581964,9608916
788,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15390680354571853,16621900
788,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1614260970583142,17433982
788,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05473254045883466,5911102
788,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23027535224286674,24869686
790,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2820290446249287,36468414
790,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4224331837601836,54623694
790,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2955377716148877,38215191
796,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
798,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
799,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,10
800,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4782379947006756,48820787
800,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5217620052993245,53263923
806,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
815,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,139379657
828,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.034989828542647386,5506720
828,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.024110367762368464,3794504
828,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08413108416657775,13240600
828,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07682148537322206,12090211
828,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1146063726255856,18036819
828,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.41569492996067864,65422315
828,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24964593156892012,39289425
829,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
833,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
849,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
855,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
857,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
862,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
866,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
868,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4670451837778365,66749441
868,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.45957049507497955,65681169
868,AABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07338432114718398,10487984
876,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
878,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14279292542682623,22017305
878,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11301005567484995,17425071
878,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18327686669200718,28259542
878,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15560534693825748,23992858
878,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11005431484351297,16969324
878,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06597740779621711,10173086
878,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2292830826283291,35353261
880,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
892,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
893,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27094097939227524,34573664
893,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.46779422488556505,59693297
893,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26126479572215977,33338926
895,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18750068552693647,21932342
895,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24753829467810617,28955065
895,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10699337670055456,12515236
895,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06682215222621149,7816325
895,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2471548868895302,28910217
895,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14399060397866112,16842878
898,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.059676095377276375,8725545
898,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1545672590991795,22600064
898,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.012942201399077313,1892345
898,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2570618246562654,37586315
898,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08056194395654637,11779371
898,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28194456605942814,41224547
898,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.050381869300908426,7366589
898,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10286424015131845,15040303
903,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
920,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
926,AAAAB,1.0,"(0.5, 0.5, 0.0)",9.97390605325691e-08,14
926,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4398236097616357,61736400
926,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26312619646353647,36934043
926,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15508048226201007,21768069
926,AABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14196961177375725,19927745
930,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7994471244824487,111426666
930,ABAAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20055287551755133,27952991
941,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
942,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7365071049874135,104258078
942,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26349289501258655,37299386
944,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
945,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
952,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
962,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
973,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
974,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.163347431087028,19107086
974,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2270180273729121,26554767
974,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.327288670628986,38283631
974,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08285327069934639,9691518
974,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07031022441657714,8224332
974,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12918237579515032,15110729
979,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
984,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3149761302684222,43901265
984,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6850238697315778,95478392
989,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
992,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
995,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12655024858785777,16686842
995,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1552997310764691,20477732
995,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30960673821271334,40824564
995,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29720598567487977,39189408
995,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11133729644808,14680871
998,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,10
1001,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10894246666339862,13612048
1001,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12781713064626338,15970383
1001,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12908876454740356,16129270
1001,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24398047574123854,30484659
1001,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.390171034347529,48750749
1001,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.2805416691260403e-07,16
1002,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1009,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,12
1012,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
1019,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1022,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
1026,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
1028,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6823743247631137,83220462
1028,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3176256752368864,38736738
1031,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2767772890817434,42193729
1031,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7232227109182565,110252771
1037,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
1048,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20927645145127102,29375398
1048,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.278078620425008,39032916
1048,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2948273631946135,41383878
1048,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21781756492910742,30574284
1050,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
1056,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2662117642740466,30431627
1056,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25130367900997125,28727430
1056,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12238327848407408,13990074
1056,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20220571816966637,23114865
1056,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15789556006224176,18049611
1057,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
1063,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,26
1064,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
1066,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
1067,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
1069,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1074,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,12
1075,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1520017340802319,21516980
1075,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4728972327450003,66942133
1075,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3751010331747678,53098351
1076,AAAAB,1.0,"(0.5, 0.5, 0.0)",8.39639741485671e-08,10
1076,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6147740422821415,73218788
1076,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38522587375388434,45879900
1079,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5058801019559154,68856831
1079,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2433335106860445,33120841
1079,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25078638735804015,34135274
1094,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.02135649959261079,2328675
1094,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06819883931722519,7436281
1094,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06829504410352061,7446771
1094,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08175166336608129,8914057
1094,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.029531879615731855,3220104
1094,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.009931039418705186,1082863
1094,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1005463276303613,10963394
1094,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19376948089603138,21128282
1094,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05984116543927151,6524975
1094,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04447339086581318,4849300
1094,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13829923180890843,15079904
1094,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07556371465077102,8239334
1094,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10844172329496826,11824294
1105,ABAAA,1.0,"(0.5, 0.5, 0.0)",6.26932244360384e-08,7
1105,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.1643027395264274e-07,13
1105,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29233718003135895,32640852
1105,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15304516798734571,17088229
1105,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2529941097297475,28248009
1105,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12740558268296354,14225446
1105,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15373738179069385,17165518
1105,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.020480398654392037,2286735
1111,BBBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
1112,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,12
1120,AAABA,1.0,"(0.5, 0.5, 0.0)",1.724078750274873e-07,22
1120,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.375357381933128,47897246
1120,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5247808813459225,66964339
1120,BAABB,1.0,"(0.5, 0.5, 0.0)",4.075095227922427e-07,52
1120,AAABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09986115680355173,12742721
1123,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,16
1127,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09312531103534818,12168538
1127,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22952406682354823,29991549
1127,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6773506221411036,88508341
1132,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
1133,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1363657391132696,19576205
1133,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25270865420120675,36278001
1133,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07896009089040776,11335244
1133,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12418920581602146,17828183
1133,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.026265810111735493,3770631
1133,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2172174459690376,31183003
1133,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16429305389832136,23585356
1137,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,8
1146,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3530578402751244,37543549
1146,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.33246872745372436,35354139
1146,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3144734322711513,33440551
1147,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
1152,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.37538808972315835,44907872
1152,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05766749202183098,6898792
1152,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05532080822954551,6618057
1152,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13612090072099411,16284214
1152,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18078743769388814,21627695
1152,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1947152716105829,23293889
1154,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12875207163527996,14375832
1154,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.35947090340686566,40136778
1154,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31497417436657266,35168489
1154,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08620728120281705,9625487
1154,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11059556938846467,12348565
1169,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
1171,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,16
1174,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,14
1179,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26159791869413973,27817862
1179,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18148031396307024,19298297
1179,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4681584580312638,49783146
1179,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08876330931152622,9438934
1184,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1189,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,14
1199,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.42366837166058324,60550088
1199,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2925974628605708,41817618
1199,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28373416547884595,40550888
1217,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10845966789753886,11533400
1217,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20974640652471033,22304044
1217,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09475052348571132,10075595
1217,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.401822239782138,42729032
1217,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18522110588612292,19696069
1217,BAAAA,1.0,"(0.5, 0.5, 0.0)",5.642377853757202e-08,6
1218,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1222,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,133804471
1229,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1231,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,18
1238,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
1244,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24173117146890688,24500316
1244,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0972104927932234,9852630
1244,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13120476817958993,13298071
1244,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0917677735361356,9300991
1244,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.02331816350021827,2363379
1244,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05765041417142061,5843075
1244,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07965221548941076,8073036
1244,BBBAB,1.0,"(0.5, 0.5, 0.0)",5.919870702130704e-08,6
1244,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15128342056838356,15333114
1244,BBBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08547787144931705,8663487
1244,BBBBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.040703649644686896,4125460
1245,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1250,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.037242320666135774,5643403
1250,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13390254999025256,20290520
1250,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28354898999512257,42966743
1250,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26227592429640817,39743193
1250,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.026523283786326016,4019126
1250,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06529419256426189,9894159
1250,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06083276500999713,9218110
1250,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13037997369149595,19756737
1251,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
1261,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,18
1293,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.031434640564060964,4449808
1293,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.968565359435939,137107656
1295,AAABAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
1297,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.46119850006919805,60264083
1297,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.538801499930802,70404345
1308,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,12
1326,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
1333,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,22
1337,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
1346,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
1352,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18358162425531355,23426096
1352,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17904912960637936,22847723
1352,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20729285005479411,26451788
1352,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11617550215375251,14824678
1352,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08420616205583055,10745202
1352,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15961189941025214,20367418
1352,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07008283246367779,8942982
1362,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
1364,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
1368,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.65230125869144,88786646
1368,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.34769874130856004,47326300
1369,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
1374,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5011482421717104,54570211
1374,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22304631621328966,24287593
1374,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2758054416149999,30032553
1375,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
1378,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08993546638198578,10998116
1378,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06242069655093601,7633363
1378,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10687306030654031,13069397
1378,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.34971323457408976,42766073
1378,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16355606872982623,20001104
1378,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21483953888729543,26272507
1378,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.012661934569326466,1548415
1381,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03111372586129255,4218438
1381,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18410450618708316,24961120
1381,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19758198137345756,26788413
1381,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14655986183340758,19870770
1381,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20901696919681118,28338783
1381,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10143446452092511,13752612
1381,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13018849102702287,17651119
1385,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
1392,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
