Sample	emission_HMM_multi_state_M_M1	emission_HMM_multi_state_M_M2	emission_HMM_multi_state_M_M3	segments_HMM_multi_state_M1	segments_HMM_multi_state_M2	segments_HMM_multi_state_M3	segments_HMM_multi_state_M1_prop	segments_HMM_multi_state_M2_prop	segments_HMM_multi_state_M3_prop	sites_HMM_multi_state_M1	sites_HMM_multi_state_M2	sites_HMM_multi_state_M3	sites_HMM_multi_state_M1_prop	sites_HMM_multi_state_M2_prop	sites_HMM_multi_state_M3_prop	emission_HMM_as_state_T>N_A1	emission_HMM_as_state_T>N_A2	emission_HMM_as_state_T>N_A3	emission_HMM_as_state_T>N_A4	emission_HMM_as_state_T>N_A5	segments_HMM_as_state_A1	segments_HMM_as_state_A2	segments_HMM_as_state_A3	segments_HMM_as_state_A4	segments_HMM_as_state_A5	segments_HMM_as_state_A1_prop	segments_HMM_as_state_A2_prop	segments_HMM_as_state_A3_prop	segments_HMM_as_state_A4_prop	segments_HMM_as_state_A5_prop	sites_HMM_as_state_A1	sites_HMM_as_state_A2	sites_HMM_as_state_A3	sites_HMM_as_state_A4	sites_HMM_as_state_A5	sites_HMM_as_state_A1_prop	sites_HMM_as_state_A2_prop	sites_HMM_as_state_A3_prop	sites_HMM_as_state_A4_prop	sites_HMM_as_state_A5_prop
89487_N1	0.05148518995138785	0.09289795896861341	0.19230722489791174	6	20	27	0.11320754716981132	0.37735849056603776	0.5094339622641509	8340	39047	62538	0.07586991130316124	0.355214919263134	0.5689151694337048	0.9452575166071332	0.7031137149141178	0.5064478555549551	0.3194739941355922	0.06445009059568635	28	14	27	2	21	0.30434782608695654	0.15217391304347827	0.29347826086956524	0.021739130434782608	0.22826086956521738	32399	890	30854	159	17072	0.39814928601273136	0.010937154373632855	0.37916287757760464	0.0019539410622557572	0.2097967409737754
89488_N1	0.02226712297665662	0.050021075593497145	0.09809285759153802	25	14	0	0.6410256410256411	0.358974358974359	0.0	69121	24977	0	0.7345639652277413	0.2654360347722587	0.0	0.9355993390179225	0.706885190624085	0.5003814875655259	0.3049886545394909	0.06909660159672215	19	10	30	0	19	0.24358974358974358	0.1282051282051282	0.38461538461538464	0.0	0.24358974358974358	15094	415	40792	0	17003	0.2059096365819055	0.005661355451271418	0.556477136309069	0.0	0.23195187165775402
89489_N4	0.05491981190264195	0.13285479815766787	0.20675638339131222	7	24	17	0.14583333333333334	0.5	0.3541666666666667	10443	34278	27155	0.1452918915910735	0.4769046691524292	0.3778034392564973	0.9237525611617021	0.6367213110501301	0.5098910658560626	0.37799892656417144	0.0740473672984629	18	9	21	1	16	0.27692307692307694	0.13846153846153847	0.3230769230769231	0.015384615384615385	0.24615384615384617	12843	209	30665	99	12427	0.228348416691855	0.0037160179933502834	0.545223405579361	0.0017602190494817134	0.22095194068595203
89489_N6	0.0697277812813944	0.22144192151687153	0.3410977761318089	0	3	20	0.0	0.13043478260869565	0.8695652173913043	0	2770	82128	0.0	0.03262738815990954	0.9673726118400905	0.9353831992884504	0.6850075723950282	0.5000128681483501	0.29700068567329824	0.05411541283991009	20	8	30	3	20	0.24691358024691357	0.09876543209876543	0.37037037037037035	0.037037037037037035	0.24691358024691357	14864	241	33142	134	15528	0.23258070068378475	0.003770986871958566	0.518581107512244	0.002096731289802688	0.24297047364221003
89489_N9	0.04142772681424174	0.10414080961926339	0.16347204495354642	17	22	11	0.34	0.44	0.22	26529	40957	16496	0.31588911909694933	0.4876878378700198	0.19642304303303088	0.95620742302435	0.6945900442048052	0.5068978653226307	0.33319083933021504	0.04434625579935146	16	1	20	9	19	0.24615384615384617	0.015384615384615385	0.3076923076923077	0.13846153846153847	0.2923076923076923	20608	84	23883	240	16093	0.33834635844224076	0.0013791291784330465	0.3921159781966244	0.003940369081237276	0.2642181651014645
89800_N2	0.01724696538246772	0.04000515972357276	0.1243168375895955	21	5	0	0.8076923076923077	0.19230769230769232	0.0	69174	4051	0	0.944677364288153	0.05532263571184705	0.0	0.9398599242718936	0.653583675527288	0.5003622381242033	0.31052306223714143	0.06361420299117346	12	0	28	0	17	0.21052631578947367	0.0	0.49122807017543857	0.0	0.2982456140350877	10131	0	31320	0	15045	0.17932242990654207	0.0	0.554375531011045	0.0	0.2663020390824129
89807_N3	0.04335030598484004	0.11933282979357093	0.18580765993351583	15	28	15	0.25862068965517243	0.4827586206896552	0.25862068965517243	19673	47857	34642	0.19254786047057904	0.4683964295501703	0.33905570997925066	0.9321415072548347	0.6339735990627839	0.4916254941007666	0.2624265523630611	0.06039564317085269	16	7	27	11	14	0.21333333333333335	0.09333333333333334	0.36	0.14666666666666667	0.18666666666666668	25851	1072	31602	151	18218	0.33619007985018334	0.013941269799984394	0.41098135095065935	0.001963742294587354	0.23692355710458554
89807_N4	0.021833340087452597	0.062289423813145034	0.10392232520584259	11	21	11	0.2558139534883721	0.4883720930232558	0.2558139534883721	23338	33200	11788	0.3415683634341246	0.4859058045253637	0.17252583204051167	0.9485674811225886	0.659051243646206	0.5103940513712768	0.3283962545771205	0.05965300909599647	17	2	25	3	14	0.2786885245901639	0.03278688524590164	0.4098360655737705	0.04918032786885246	0.22950819672131148	16703	77	24256	74	11527	0.3173243155954937	0.0014628493265193684	0.4608165358968026	0.0014058551969147177	0.21899044398426962
89807_N6	0.053412289905215224	0.10000021790778721	0.13266667666953572	0	18	13	0.0	0.5806451612903226	0.41935483870967744	0	79881	37186	0.0	0.6823528406809776	0.31764715931902243	0.9311580510549936	0.6787010232320368	0.4937770923061709	0.2970390387284511	0.0796856220462853	1	24	37	30	2	0.010638297872340425	0.2553191489361702	0.39361702127659576	0.3191489361702128	0.02127659574468085	2315	20169	40867	24730	6107	0.024578502569329426	0.21413555866989425	0.43388754406081453	0.26255998641015843	0.06483840828980338
89808_N1	0.03965187297180368	0.09488427922411827	0.15960365617695507	16	18	7	0.3902439024390244	0.43902439024390244	0.17073170731707318	12890	13226	4166	0.42566541179578626	0.436761112211875	0.13757347599233868	0.9533122496553128	0.6071205538530107	0.5119377639899279	0.3964959551649194	0.05107133542356292	18	0	22	4	11	0.32727272727272727	0.0	0.4	0.07272727272727272	0.2	6379	0	10419	176	4236	0.3007543611504008	0.0	0.49123055162659124	0.008297972654408297	0.19971711456859972
89808_N3	0.054875983265515835	0.119490300800576	0.22708804918363687	7	28	24	0.11864406779661017	0.4745762711864407	0.4067796610169492	4757	26749	32076	0.07481677204240193	0.4207008272781605	0.5044824006794376	0.9576509881403816	0.6210445784005975	0.5066881865818597	0.3507527856182836	0.037668293849861326	15	5	24	3	23	0.21428571428571427	0.07142857142857142	0.34285714285714286	0.04285714285714286	0.32857142857142857	11884	145	14274	56	19879	0.25701803711233184	0.003135948786712228	0.3087071240105541	0.0012111250486612742	0.4299277650417406
89985_N1	0.04177556398444942	0.11739077360353997	0.1684739025448773	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	84	120015	0.0	0.000699422976044763	0.9993005770239552	0.95192694228226	0.7168675058473835	0.49408766183394975	0.355644057402309	0.0467442200727393	16	1	27	0	21	0.24615384615384617	0.015384615384615385	0.4153846153846154	0.0	0.3230769230769231	10578	11	31322	0	20434	0.16966877857085572	0.00017643756516160078	0.5023979469083326	0.0	0.32775683695565
89985_N2	0.01918202587026715	0.08260407763965692	0.1672310060446612	12	32	19	0.19047619047619047	0.5079365079365079	0.30158730158730157	8893	32415	18509	0.14867011050370296	0.54190280355083	0.30942708594546703	0.9750918117712513	0.6416890491793322	0.5026649832663372	0.3823483239167712	0.023290071803519913	15	0	31	0	16	0.24193548387096775	0.0	0.5	0.0	0.25806451612903225	6871	0	22741	0	6700	0.18922119409561577	0.0	0.6262667988543732	0.0	0.18451200705001103
89985_N3	0.03805015322598874	0.10731840825440726	0.17714233818619932	15	22	15	0.28846153846153844	0.4230769230769231	0.28846153846153844	14058	34199	23011	0.19725543020710556	0.4798647359263625	0.32287983386653196	0.9469380907841498	0.7261435379406412	0.496468436822617	0.2809771727536405	0.05118344631163386	11	21	36	31	12	0.0990990990990991	0.1891891891891892	0.32432432432432434	0.27927927927927926	0.10810810810810811	6636	5890	24643	8828	8110	0.1226458683719297	0.10885837322342765	0.45544938732511503	0.16315818655626813	0.14988818452325947
89985_N4	0.025377297064773183	0.049122620767668004	0.08383280249558296	20	0	0	1.0	0.0	0.0	29516	0	0	1.0	0.0	0.0	0.9671813100729225	0.6401692585770591	0.5029301706699983	0.3941954825796732	0.026461384478271316	10	0	17	0	9	0.2777777777777778	0.0	0.4722222222222222	0.0	0.25	6354	0	12649	0	3618	0.28088943901684277	0.0	0.5591706821095442	0.0	0.15993987887361302
89986_N1	0.05463849646573166	0.07732218302866194	0.2203860390172979	0	0	20	0.0	0.0	1.0	0	0	67438	0.0	0.0	1.0	0.9637884297451533	0.7225501789138271	0.5019492036031481	0.25872827769726847	0.03641719877417045	15	3	24	0	13	0.2727272727272727	0.05454545454545454	0.43636363636363634	0.0	0.23636363636363636	11968	49	35498	0	8471	0.21376772764619725	0.0008752188047011753	0.6340513699853535	0.0	0.15130568356374807
89986_N2	0.028197225382403757	0.10082329153823752	0.1860025735780869	10	25	13	0.20833333333333334	0.5208333333333334	0.2708333333333333	8090	23948	9667	0.1939815369859729	0.5742237141829517	0.2317947488310754	0.9686166553891165	0.5918402836586042	0.5045886597182082	0.3893341037254515	0.02980673064837863	17	1	19	3	10	0.34	0.02	0.38	0.06	0.2	12444	44	14574	189	4456	0.3924685400700161	0.0013877061847541552	0.4596461349228877	0.005960828839057622	0.14053678998328445
89986_N3	0.03764906232742284	0.09093029895409585	0.14245338962113044	23	9	11	0.5348837209302325	0.20930232558139536	0.2558139534883721	24154	10750	10923	0.5270691950160385	0.23457786894189014	0.23835293604207128	0.9630893800912661	0.6925990648057953	0.49766926402452694	0.3379636688957085	0.03365509549972275	22	2	19	2	8	0.41509433962264153	0.03773584905660377	0.3584905660377358	0.03773584905660377	0.1509433962264151	14244	78	14982	75	7931	0.38177432323773786	0.0020905923344947735	0.4015545430179577	0.0020101849370142053	0.21257035647279549
89986_N4	0.028662854717618015	0.10908253818207704	0.20213654392470984	19	24	9	0.36538461538461536	0.46153846153846156	0.17307692307692307	16639	29050	6572	0.3183827328217983	0.5558638372782764	0.12575342989992538	0.9664602313812862	0.7087466532871664	0.5086517586466908	0.38300072473566776	0.04162742726901873	20	5	16	1	13	0.36363636363636365	0.09090909090909091	0.2909090909090909	0.01818181818181818	0.23636363636363636	15837	82	17820	73	8656	0.37291607798813226	0.0019308655929170199	0.41961005933879625	0.0017189413205236884	0.20382405575963078
89995_N1	0.039327462681066475	0.10122609454116215	0.1820985739045769	18	25	21	0.28125	0.390625	0.328125	22988	18219	43370	0.2717996618466013	0.21541317379429395	0.5127871643591048	0.9462150601848696	0.6585627537397287	0.5117937065823203	0.3602528900356991	0.05858068515594354	22	1	25	10	15	0.3013698630136986	0.0136986301369863	0.3424657534246575	0.136986301369863	0.2054794520547945	21946	166	27108	495	19024	0.3192656279550183	0.002414931843640437	0.3943612796229215	0.007201152184349496	0.2767570083940703
89995_N2	0.048618601002578296	0.1186837072181868	0.19481089159536777	0	22	18	0.0	0.55	0.45	0	42713	33676	0.0	0.559151186689183	0.440848813310817	0.9666915569955645	0.7069160857976867	0.5108010227833638	0.28908378499168036	0.03344383861043048	18	5	26	2	16	0.26865671641791045	0.07462686567164178	0.3880597014925373	0.029850746268656716	0.23880597014925373	19905	99	28289	55	12170	0.32891040682111106	0.0016358769291780959	0.46744770151029447	0.0009088205162100532	0.20109719422320632
90004_N1	0.06690813032437445	0.15428574847445223	0.29743049218602513	0	0	20	0.0	0.0	1.0	0	0	79015	0.0	0.0	1.0	0.9656618582724352	0.6503968237170049	0.5004068249324299	0.29639660773906085	0.03368305893556916	19	3	22	0	19	0.30158730158730157	0.047619047619047616	0.3492063492063492	0.0	0.30158730158730157	18524	97	27972	0	17034	0.2911342668992723	0.0015245100350480142	0.4396246876326088	0.0	0.2677165354330709
90004_N2	0.04354311455871781	0.06650619485161997	0.11465964396277378	21	8	8	0.5675675675675675	0.21621621621621623	0.21621621621621623	41495	8101	12266	0.6707671914907375	0.1309527658336297	0.19828004267563287	0.9732455614135442	0.676280741735399	0.49867135639680793	0.2997851847914964	0.035928837229271184	15	0	23	0	9	0.3191489361702128	0.0	0.48936170212765956	0.0	0.19148936170212766	14103	0	25939	0	6479	0.3031534145869607	0.0	0.5575761484060962	0.0	0.1392704370069431
90004_N3	0.024543775766531137	0.06450258546427717	0.10618807404066459	2	22	2	0.07692307692307693	0.8461538461538461	0.07692307692307693	1216	28622	1661	0.038604400139686974	0.9086637671037175	0.052731832756595445	0.9779503044963811	0.6326641105128264	0.5007267315095888	0.40335875228189655	0.024373848616729834	9	0	13	0	9	0.2903225806451613	0.0	0.41935483870967744	0.0	0.2903225806451613	4652	0	13602	0	5023	0.199853933066976	0.0	0.5843536538213687	0.0	0.21579241311165528
90004_N4	0.05634450624331078	0.1331699640665007	0.2098415788682309	0	1	21	0.0	0.045454545454545456	0.9545454545454546	0	671	55024	0.0	0.012047760122093545	0.9879522398779065	0.9803310639935612	0.6372078068105868	0.5108100803357543	0.39771256411110345	0.021366851707349584	18	4	20	3	11	0.32142857142857145	0.07142857142857142	0.35714285714285715	0.05357142857142857	0.19642857142857142	16920	284	16497	329	4747	0.4363411300513191	0.007323929133249091	0.4254326018000361	0.008484410862108983	0.12241792815328674
90004_N5	0.02616322871258017	0.10824806456213436	0.18429908343511966	20	20	4	0.45454545454545453	0.45454545454545453	0.09090909090909091	11578	18999	3160	0.3431840412603373	0.5631502504668465	0.0936657082728162	0.9624392764607734	0.6617908742992552	0.49986105245269424	0.28426069109854235	0.0334813753535292	11	0	18	1	16	0.2391304347826087	0.0	0.391304347826087	0.021739130434782608	0.34782608695652173	4591	0	13227	33	8867	0.171831723931432	0.0	0.4950595104423984	0.0012351223894004042	0.3318736432367692
90004_N6	0.026660891636585134	0.1519685515226258	0.22380003031797135	0	19	25	0.0	0.4318181818181818	0.5681818181818182	0	29606	35251	0.0	0.4564811816766116	0.5435188183233883	0.9279127343327941	0.6137410227109225	0.5041862053210822	0.3033021124951957	0.07060262294400732	17	1	31	3	23	0.22666666666666666	0.013333333333333334	0.41333333333333333	0.04	0.30666666666666664	14575	245	27704	200	11502	0.2687825028584074	0.004518127835355734	0.5108988308191642	0.003688267620698558	0.21211227086637408
90022_N1	0.03350808494618121	0.09374682592478763	0.15228985480179005	14	20	10	0.3181818181818182	0.45454545454545453	0.22727272727272727	15467	38023	17370	0.21827547276319503	0.5365932825289302	0.24513124470787467	0.9754674171333022	0.6386552762250495	0.500183312148625	0.34786470847205	0.023777307168401082	17	0	29	1	17	0.265625	0.0	0.453125	0.015625	0.265625	13127	0	28940	34	12152	0.24195897001087496	0.0	0.5334267229461965	0.0006266934547398301	0.22398761358818867
90022_N2	0.03856459225296262	0.13198524954707164	0.22542488695338259	20	26	20	0.30303030303030304	0.3939393939393939	0.30303030303030304	14293	27320	27347	0.20726508120649653	0.3961716937354988	0.3965632250580046	0.953039521296672	0.5981053113797138	0.4970013221701691	0.3064343211048803	0.04787924518057459	24	0	33	3	16	0.3157894736842105	0.0	0.4342105263157895	0.039473684210526314	0.21052631578947367	18900	0	27992	180	10855	0.32627272256460715	0.0	0.48322889153589865	0.0031073592625200683	0.18739102663697413
90068_N2	0.0350119932743558	0.19229747901697955	0.27032476122030663	0	13	24	0.0	0.35135135135135137	0.6486486486486487	0	13360	72726	0.0	0.1551936435657366	0.8448063564342634	0.9442212442406781	0.6805125514118376	0.5014757152844911	0.385738179042632	0.058059763843346116	17	2	25	3	10	0.2982456140350877	0.03508771929824561	0.43859649122807015	0.05263157894736842	0.17543859649122806	23798	39	27254	131	11568	0.37900939640070075	0.0006211180124223603	0.43405000796305143	0.0020863194776238256	0.18423315814620161
90069_N3	0.03741395100880757	0.11552574935048528	0.19768635506401133	13	33	20	0.19696969696969696	0.5	0.30303030303030304	11851	46029	30694	0.1337977284530449	0.5196671709531013	0.34653510059385373	0.9437488192485872	0.6414194585240931	0.5091060516992465	0.36037606202488115	0.05484030863259256	15	0	35	0	19	0.21739130434782608	0.0	0.5072463768115942	0.0	0.2753623188405797	16360	0	36200	0	15119	0.24172933997251733	0.0	0.5348778794012914	0.0	0.22339278062619128
90170_N2	0.031467514996984566	0.0635945575763063	0.08907091205466568	21	12	0	0.6363636363636364	0.36363636363636365	0.0	28820	19079	0	0.6016827073634106	0.3983172926365895	0.0	0.89796215704409	0.6557789876070228	0.5049038134903736	0.3403173764277656	0.1510590120548037	7	18	21	16	7	0.10144927536231885	0.2608695652173913	0.30434782608695654	0.2318840579710145	0.10144927536231885	1875	9415	11618	8697	4383	0.05210070023341114	0.2616149827720351	0.32282983216627764	0.24166388796265423	0.12179059686562188
90170_N3	0.08142073842182082	0.19283997579057377	0.2733636601191702	0	22	15	0.0	0.5945945945945946	0.40540540540540543	0	33631	53348	0.0	0.3866565492820106	0.6133434507179893	0.9481953513852566	0.7211507627612611	0.49747077715547866	0.321035628099512	0.05233865491549711	13	2	34	1	15	0.2	0.03076923076923077	0.5230769230769231	0.015384615384615385	0.23076923076923078	14595	18	44240	95	12563	0.20409447497587785	0.0002517095272056047	0.6186460824208863	0.0013284669491406915	0.17567926612688958
90211_N1	0.04363369710365493	0.13802225942796914	0.20088740378600378	0	0	20	0.0	0.0	1.0	0	0	111503	0.0	0.0	1.0	0.9465981137057174	0.7091948791950224	0.5096810167071879	0.29054170848107375	0.051806277327100074	18	6	28	5	25	0.21951219512195122	0.07317073170731707	0.34146341463414637	0.06097560975609756	0.3048780487804878	19025	194	45621	91	23050	0.21623986997192576	0.002205021538741319	0.5185324104067923	0.001034314226935361	0.2619883838556052
90211_N5	0.021717255224649706	0.0710976374573387	0.12644971725445742	28	21	6	0.509090909090909	0.38181818181818183	0.10909090909090909	31131	26477	6480	0.4857539633004619	0.4131350642866059	0.10111097241293222	0.9355792623924564	0.6252073153159631	0.4968767959184922	0.2708624535270916	0.06328127959623811	20	3	18	0	10	0.39215686274509803	0.058823529411764705	0.35294117647058826	0.0	0.19607843137254902	18685	96	17600	0	11653	0.38899529499937546	0.001998584336095266	0.3664071282841321	0.0	0.24259899238039723
90213_N3	0.03934223927414649	0.10684087311439107	0.16655936993599033	11	29	16	0.19642857142857142	0.5178571428571429	0.2857142857142857	16242	53015	24195	0.17380045370885588	0.567296580062492	0.25890296622865216	0.9373149582471892	0.6428194588957513	0.5049659196411026	0.34018888009865217	0.07096662833670378	18	1	27	1	12	0.3050847457627119	0.01694915254237288	0.4576271186440678	0.01694915254237288	0.2033898305084746	17249	59	38218	17	14819	0.2451465279554305	0.0008385207924732099	0.5431625024871379	0.00024160768596685712	0.2106108410789915
90302_N1	0.028024097668163196	0.06248261367785335	0.1097986851040939	15	27	7	0.30612244897959184	0.5510204081632653	0.14285714285714285	25708	48602	9219	0.30777334817847696	0.581857797890553	0.11036885393097008	0.9060167956221911	0.7299128504844322	0.5030526339914618	0.302925384088474	0.0965139359774432	15	3	29	2	17	0.22727272727272727	0.045454545454545456	0.4393939393939394	0.030303030303030304	0.25757575757575757	20546	64	33723	89	14973	0.29607320412133437	0.0009222566467324736	0.48595720152748756	0.001282513149362346	0.21576482455508322
90400_N1	0.03188283056909565	0.10159084338560857	0.1619315573684203	24	25	4	0.4528301886792453	0.4716981132075472	0.07547169811320754	31669	29286	4575	0.48327483595299864	0.44690981229971005	0.06981535174729132	0.9509325166415235	0.6314115522712894	0.4938068369083917	0.3780908077185541	0.05203734891392482	22	5	32	4	14	0.2857142857142857	0.06493506493506493	0.4155844155844156	0.05194805194805195	0.18181818181818182	14422	154	27571	153	12480	0.2632712668857247	0.002811244979919679	0.5033041255932822	0.0027929901423877327	0.22782037239868566
90400_N4	0.04835307941540381	0.1493193474010697	0.21315038970489172	0	16	20	0.0	0.4444444444444444	0.5555555555555556	0	30304	56780	0.0	0.3479858527398833	0.6520141472601166	0.9361284182586795	0.6902679343108977	0.5095989809071934	0.33958263805739225	0.06266479984042989	13	2	24	2	13	0.24074074074074073	0.037037037037037035	0.4444444444444444	0.037037037037037035	0.24074074074074073	15587	165	25766	98	12929	0.2857640480337336	0.0030250252085434045	0.4723806031716931	0.0017966816390136585	0.23703364194701623
90400_N5	0.07686498164088347	0.12174442820677717	0.18471519438367986	0	0	20	0.0	0.0	1.0	0	0	42236	0.0	0.0	1.0	0.9788641518581096	0.6774535781786667	0.5034721140408386	0.38284115944444186	0.023764475696863192	15	1	22	0	12	0.3	0.02	0.44	0.0	0.24	8309	5	16897	0	4696	0.27782793325977195	0.00016718493998060655	0.5649847861704618	0.0	0.15702009562978567
90402_N1	0.033647953217888514	0.05650288149353883	0.08593072516785698	1	20	0	0.047619047619047616	0.9523809523809523	0.0	1596	60793	0	0.02558143262434083	0.9744185673756591	0.0	0.9761578048099223	0.6937615870921876	0.5024298251319254	0.3248177391208461	0.02448879039858848	18	1	29	0	22	0.2571428571428571	0.014285714285714285	0.4142857142857143	0.0	0.3142857142857143	11393	38	23457	0	11101	0.24773315358020395	0.0008262845463045511	0.510056752701733	0.0	0.24138380917175847
90446_N1	0.04740589739753079	0.09364710517999969	0.1776159369811579	0	17	17	0.0	0.5	0.5	0	17208	13559	0.0	0.5593005492898235	0.44069945071017647	0.9793450645451937	0.827441055972221	0.5124881804437583	0.21855302285331102	0.02269650985976748	11	4	16	1	17	0.22448979591836735	0.08163265306122448	0.32653061224489793	0.02040816326530612	0.3469387755102041	5718	44	10008	69	6901	0.25145118733509236	0.0019349164467897977	0.44010554089709764	0.0030343007915567283	0.3034740545294635
90446_N2	0.023845112670482015	0.08209726964499124	0.15247777229622486	20	16	7	0.46511627906976744	0.37209302325581395	0.16279069767441862	24101	15320	3848	0.55700385957614	0.3540641105641452	0.08893202985971481	0.9666847290513734	0.6459482525001748	0.5095956947237841	0.39254568870356477	0.030872886761213247	16	5	21	0	8	0.32	0.1	0.42	0.0	0.16	11597	133	14565	0	7511	0.34304561320475657	0.0039342128616221975	0.43084067916937824	0.0	0.22217949476424304
90446_N3	0.05874642120160608	0.12855757113456628	0.25913036755407415	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	26	88303	0.0	0.0002943540626521301	0.9997056459373479	0.9643204212904298	0.695566786497808	0.49694536452452676	0.3578743614191367	0.0330653942322072	25	0	31	1	13	0.35714285714285715	0.0	0.44285714285714284	0.014285714285714285	0.18571428571428572	21743	0	36025	39	11354	0.31438238313500383	0.0	0.5208860484955394	0.0005639016208556846	0.1641676667486011
90446_N4	0.044912304742800856	0.11725443820130814	0.20761251540254133	17	32	18	0.2537313432835821	0.47761194029850745	0.26865671641791045	20867	24862	33842	0.26224378228248985	0.312450515891468	0.42530570182604216	0.9083576150476619	0.6326231012950714	0.4912431660708939	0.30175226228902224	0.0920227749153111	19	8	25	9	14	0.25333333333333335	0.10666666666666667	0.3333333333333333	0.12	0.18666666666666668	24556	1367	19083	182	18194	0.3874286074910858	0.021567637499605566	0.3010791707424821	0.0028714777066043986	0.28705310656022215
90447_N1	0.03850814385636919	0.12782829754790195	0.17228759150163478	0	4	21	0.0	0.16	0.84	0	7802	92467	0.0	0.07781068924592845	0.9221893107540715	0.9276358637402145	0.6259797428120698	0.46553459444912204	0.2281677410679792	0.10866835949170674	19	26	24	11	11	0.2087912087912088	0.2857142857142857	0.26373626373626374	0.12087912087912088	0.12087912087912088	19608	15412	23261	8757	13496	0.24347480567213847	0.1913725879752651	0.28883452951548416	0.1087366826433556	0.16758139419375667
90447_N3	0.02138835979942194	0.046161742515698406	0.05982455743128962	22	8	0	0.7333333333333333	0.26666666666666666	0.0	60928	16014	0	0.7918692001767565	0.20813079982324348	0.0	0.9618356843927784	0.669048232223727	0.499638499679248	0.3959547365361854	0.039525304875013725	11	12	20	0	18	0.18032786885245902	0.19672131147540983	0.32786885245901637	0.0	0.29508196721311475	15039	147	29395	0	16364	0.2467634752645828	0.0024120108294363772	0.4823201247026007	0.0	0.2685043892033801
90526_N2	0.01085076814817026	0.17044092999121832	0.25360695176203957	0	2	19	0.0	0.09523809523809523	0.9047619047619048	0	974	32875	0.0	0.028774853023723006	0.971225146976277	0.9392923521459241	0.5944780409781971	0.5012584949988717	0.345327618904669	0.06293969951796341	8	0	19	2	9	0.21052631578947367	0.0	0.5	0.05263157894736842	0.23684210526315788	3986	0	16231	40	4582	0.16047344901163493	0.0	0.653448206449535	0.001610370787873908	0.18446797375095617
90590_N1	0.05120154999024073	0.13249125668159772	0.22779953863575123	1	5	23	0.034482758620689655	0.1724137931034483	0.7931034482758621	1006	1797	33325	0.027845438441098318	0.049739813994685564	0.9224147475642162	0.9662222272531982	0.638799789216682	0.4937726769854383	0.2247402562641952	0.03271026954829957	17	2	24	2	7	0.3269230769230769	0.038461538461538464	0.46153846153846156	0.038461538461538464	0.1346153846153846	9185	36	13099	10	3554	0.3548524184824602	0.0013908205841446453	0.5060655231030753	0.00038633905115129037	0.1373048987791686
90590_N2	0.02922037283718842	0.052924738057388725	0.07300466872607889	12	17	0	0.41379310344827586	0.5862068965517241	0.0	16672	35699	0	0.31834412174676824	0.6816558782532317	0.0	0.9644481493991947	0.6861014613245865	0.501550337633761	0.3718560903218869	0.031691010345720264	8	3	27	2	24	0.125	0.046875	0.421875	0.03125	0.375	3293	30	21676	96	13845	0.08456599897277864	0.0007704160246533128	0.5566512583461736	0.002465331278890601	0.35554699537750384
90721_N1	0.052591848821340485	0.14874207189414965	0.2488261342139018	0	22	14	0.0	0.6111111111111112	0.3888888888888889	0	50852	14459	0.0	0.7786130973342928	0.22138690266570715	0.9696096736631089	0.5977239356181726	0.4970626441346222	0.3324806345736133	0.03259671683869546	18	1	18	6	14	0.3157894736842105	0.017543859649122806	0.3157894736842105	0.10526315789473684	0.24561403508771928	17514	81	19976	53	13451	0.34290748898678414	0.0015859030837004405	0.39111111111111113	0.0010376896720509054	0.26335780714635343
90732_N1	0.0310059575977286	0.05552670667872939	0.11845428489179836	24	3	12	0.6153846153846154	0.07692307692307693	0.3076923076923077	36426	4052	13545	0.6742683671769432	0.07500509042444885	0.250726542398608	0.9653099933459449	0.7245864465642089	0.4954937612823288	0.30300821747838275	0.038054905351621045	18	0	15	0	14	0.3829787234042553	0.0	0.3191489361702128	0.0	0.2978723404255319	15402	0	14996	0	11900	0.36413069175847557	0.0	0.3545321291786846	0.0	0.28133717906283984
90732_N2	0.040935149580730155	0.12403366938622136	0.18810150098482326	0	0	20	0.0	0.0	1.0	0	0	46311	0.0	0.0	1.0	0.9647882403790651	0.6634599426485243	0.5038215267219578	0.3569215846481196	0.03369731742602759	19	3	26	6	13	0.2835820895522388	0.04477611940298507	0.3880597014925373	0.08955223880597014	0.19402985074626866	11543	16	18058	340	6609	0.31567576437127387	0.0004375649510474211	0.49384674287589564	0.009298255209757699	0.18074167259202537
90789_N1	0.053190662620447325	0.18104995201630966	0.2499298752095277	0	13	18	0.0	0.41935483870967744	0.5806451612903226	0	24562	59341	0.0	0.29274281014981585	0.7072571898501842	0.9777789640935464	0.7661560284469924	0.4927569157838576	0.3814129774884232	0.026075470874029463	17	3	32	0	20	0.2361111111111111	0.041666666666666664	0.4444444444444444	0.0	0.2777777777777778	14854	67	37616	0	13486	0.224982203171622	0.0010147978734683367	0.5697408478863426	0.0	0.20426215106856702
90789_N2	0.042686383618203184	0.12723592764947436	0.2586071048874603	0	0	20	0.0	0.0	1.0	0	0	74298	0.0	0.0	1.0	0.9744517094666527	0.6271580709397357	0.49636407415893125	0.35270547458942486	0.025494134243161066	15	0	21	0	18	0.2777777777777778	0.0	0.3888888888888889	0.0	0.3333333333333333	14238	0	28196	0	13691	0.2536837416481069	0.0	0.5023786191536749	0.0	0.24393763919821826
